id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19091,Fully Furnished Cozy Apartment,72880,John,,Leonidas,29.961,-90.1195,Entire home/apt,62,1,504,07-03-2025,2.73,1,288,1,"25-NSTR-11772, 25-OSTR-11151"
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,Bywater,29.96153,-90.04364,Entire home/apt,150,30,316,07-05-2025,1.81,1,356,8,"21-RSTR-18609, 22-OSTR-20720"
79536,FeelAtHomeInNewOrleans-PrivateApt,428362,Miriam,,Seventh Ward,29.97803,-90.0745,Entire home/apt,,3,781,11-05-2025,4.54,1,8,50,"23-NSTR-15067, 24-OSTR-20882"
79609,Bywater's Original & Finest,428909,Stephen,,St. Claude,29.96448,-90.03667,Entire home/apt,121,30,506,05-03-2025,2.91,1,356,5,"23-ISTR-02823, 23-OSTR-02823"
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,80,1,989,02-06-2025,5.71,2,210,51,24-XSTR-08500
84725,Historic UPTOWN NEW ORLEANS Resort,85132,Sanford Sandy,,Central City,29.93608,-90.07997,Private room,317,30,5,01-01-2016,0.03,8,365,0,Exempt
90806,Mid-city.  The heart of New Orleans,485705,Thomas J,,Mid-City,29.97264,-90.09992,Entire home/apt,68,30,144,12-03-2025,0.86,1,365,1,
183207,"Frenchmen House ""Rose Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,80,1,920,17-05-2025,5.51,2,208,45,24-XSTR-08500
184478,Northside Bayou Quarters,884946,DJoseph,,Fillmore,30.01387,-90.08049,Private room,,30,2,26-02-2020,0.03,1,0,0,"19str-24335, 19-OSTR-1234"
204998,Hilaire Suite - 2 Bed 2.5 Bath near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.9678,-90.06675,Entire home/apt,96,30,207,05-09-2022,1.24,5,180,0,"19STR-26370, 19-OSTR-2637"
205008,Muse Suite- Near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96719,-90.07033,Entire home/apt,146,30,290,01-11-2022,1.74,5,180,0,"19STR-26373, 19-OSTR-2637"
240258,Maison Marais 2,391462,Georgia,,St. Roch,29.96929,-90.05172,Entire home/apt,88,3,617,02-06-2025,3.71,2,208,29,23-XSTR-13082
259868,AUTHENTIC NEW ORLEANS HOME!!!!!!!,1363780,Deborah,,Treme - Lafitte,29.97307,-90.07671,Entire home/apt,173,3,148,05-05-2025,0.91,3,357,5,"21-CSTR-19543, 22-OSTR-08383"
314233,Historic pied-à-terre on Esplanade,1182408,Lauren,,Marigny,29.96611,-90.06146,Entire home/apt,131,30,80,18-03-2020,0.49,1,364,0,
317793,"Algiers Point, New Orleans LA - Funky NOLA Digs",1631225,Seran,,Whitney,29.94995,-90.04538,Entire home/apt,80,30,13,13-03-2023,0.08,1,364,0,
373034,Little Gem,1695097,Diniz,,Marigny,29.96739,-90.05899,Entire home/apt,,30,428,30-10-2024,2.65,1,0,1,"22-RSTR-13055, 22-OSTR-13054"
405209,Historic Tremé Creole Cottage w/pool,2019341,Historic Getaways,,Treme - Lafitte,29.96582985,-90.06376648,Entire home/apt,84,1,192,22-05-2025,1.53,34,294,16,23-XSTR-11592
406652,Near bustling Magazine St w/BIKES!,2026099,Conor,,St. Thomas Dev,29.92302,-90.07285,Entire home/apt,152,30,182,26-10-2024,1.14,1,269,2,"23STR-08837, 23-OSTR-08837"
425878,Bayou St. John Cottage!,1919429,Kristin,,Bayou St. John,29.97584152,-90.08703613,Entire home/apt,125,30,53,05-05-2025,0.38,1,365,6,"24-NSTR-10576, 24-OSTR-10576"
427928,New Orleans Festival House! Jazz Fest 3 Blocks!,2103275,NOLA Festivals,,Fairgrounds,29.98149,-90.07425,Entire home/apt,363,2,147,22-03-2025,0.97,1,270,1,Exempt
441125,Uptown home w/room to spread out!,2191889,Chris,,Audubon,29.93357,-90.11427,Entire home/apt,536,30,34,16-03-2020,0.22,2,270,0,19STR-83914
458029,Oak Street Hangout...,2277128,Paul,,Leonidas,29.94844,-90.13186,Entire home/apt,100,30,94,09-05-2025,0.6,1,353,4,
474197,Historic Home Close to Everything,115001499,Anisha,,Treme - Lafitte,29.96587,-90.07053,Entire home/apt,314,2,85,01-03-2025,0.53,1,339,8,"21-CSTR-08647, 21-OSTR-13290"
542247,10min drive to French Quarter 5min to Dome,2156820,Jay,,Broadmoor,29.94668985,-90.10075887,Entire home/apt,160,3,159,18-05-2025,1.02,1,218,17,"23-NSTR-18619, 22-OSTR-12012"
561833,Half of The Okra Inn Iberville (4019),2707644,Lindsay,,Mid-City,29.97499275,-90.09910583,Entire home/apt,159,1,125,06-06-2025,0.82,12,62,29,"21-CSTR-08128, 20-OSTR-02677"
596455,"Beautiful, Bywater Home",518748,Rachel,,Bywater,29.96491,-90.04403,Entire home/apt,115,30,48,02-09-2024,0.31,1,83,1,
648129,Beautiful Efficiency Apartment,2383859,Brian,,City Park,29.98282,-90.09417,Entire home/apt,,30,117,24-02-2020,0.76,1,55,0,18STR-16510
684584,Ride the Streetcar to the French Quarter!,2176992,Erin,,Mid-City,29.96658,-90.09607,Private room,115,1,1211,11-06-2025,7.79,1,250,132,"23-NSTR-17387, 22-OSTR-15014"
701364,Sky Loft Bywater-Marigny - King Bed and Balcony,2671376,Ruby Dee,,St. Roch,29.97036,-90.05007,Entire home/apt,89,3,302,18-05-2025,1.97,2,110,21,"23-NSTR-17825, 25-OSTR-07158"
708852,studio unit 3 New Orleans,103427,Jacqueline M,,Lower Garden District,29.93396,-90.08066,Entire home/apt,244,30,0,,,2,90,0,Exempt
718256,Rumahku De New Orleans,1340014,Susanna,,Fillmore,30.00784,-90.08124,Entire home/apt,114,2,402,08-06-2025,2.69,1,170,19,"24-NSTR-10932, 23-OSTR-12561"
719226,Cozy Apartment in Beautiful and Safe neighborhood!,3710725,Michel,,Fairgrounds,29.98078,-90.08057,Entire home/apt,50,30,34,27-10-2016,0.22,1,126,0,
742617,Cabaret Life: Spacious w/wraparound balcony,3888377,Zalia,,Marigny,29.96768,-90.05683,Entire home/apt,245,3,326,25-05-2025,2.17,1,304,29,"22-CSTR-00256, 25-OSTR-07178"
755827,Stay by the river in the safe & historic Bywater,3978674,Carmen,,Bywater,29.96056,-90.03423,Entire home/apt,113,3,641,11-06-2025,4.17,1,107,37,"23-NSTR-15629, 23-OSTR-14447"
780112,Large Apt Bayou St John/City Park 3 miles to Dome,3233663,Julie,,Bayou St. John,29.97728,-90.08278,Entire home/apt,238,30,97,22-04-2022,0.65,1,269,0,
786938,Historic home near FQ/outdoor oasis,978875,Gianna,,Seventh Ward,29.97478,-90.07634,Entire home/apt,464,3,179,19-05-2025,1.19,1,315,12,"25-NSTR-01981, 25-OSTR-01876"
790082,GUEST WING BY THE RIVER ~2 Q Bedrooms,4163388,N L,,Holy Cross,29.95852,-90.02569,Entire home/apt,83,30,99,20-12-2021,0.66,2,18,0,17STR-19404
812536,"Downtown Views, Garden District, Streetcar",4271460,Christian,,Central City,29.93616,-90.08231,Entire home/apt,138,3,66,06-04-2025,0.44,5,85,3,23-XSTR-11145
812675,Luxe Garden District Balcony Views,4271460,Christian,,Central City,29.93500637,-90.08173553,Entire home/apt,130,3,82,06-04-2025,0.54,5,82,4,23-XSTR-11145
829933,"King rm @ Huckabuck Village, Treme",3849334,Liberty,,Treme - Lafitte,29.96949,-90.07396,Private room,60,30,154,29-01-2025,1.02,1,177,1,"19RSTR-26556, 21-OSTR-08891"
845309,Fab Frenchmen Maison on the Park,4413148,Deborah,,Marigny,29.96609,-90.05718,Entire home/apt,475,30,169,03-05-2021,1.12,1,365,0,"19STR-08005, 20-OSTR-0809"
851999,Fab Apt with Perfect Park Porch,4448274,Carolee,,Leonidas,29.95565,-90.12383,Entire home/apt,132,31,114,06-06-2025,0.76,2,261,3,
854997,Historic Marigny Triangle Apartment,176809,Amy,,Marigny,29.96731,-90.05927,Entire home/apt,199,30,142,07-05-2025,0.94,1,179,5,
872905,"City Park, Mid City, Safe area near Streetcar Stop",4606010,Monica,,City Park,29.98148,-90.09697,Entire home/apt,65,30,57,07-09-2024,0.38,1,77,1,
873413,"Superdome walk, Mansion in the Garden District",4271460,Christian,,Central City,29.93500637,-90.08173553,Entire home/apt,695,3,78,03-01-2025,0.52,5,85,1,23-XSTR-11145
882473,Historic Apt in Magical Marigny,4669579,Mary,,Marigny,29.96712,-90.05075,Entire home/apt,106,30,210,09-03-2025,1.39,1,364,1,"19STR-00000, 19-OSTR-0000"
885010,private getaway near french quarter,4688828,Cleotis,,St. Claude,29.97043,-90.0476,Entire home/apt,,30,114,02-07-2017,0.76,1,0,0,
885246,HUGE Historic Warehouse District Condo,4690952,Ashley,,Central Business District,29.94499,-90.07222,Entire home/apt,400,30,9,31-12-2022,0.07,1,218,0,19STR-12961
890508,Magazine St. Charm - Safe Area,4728090,Roberto,,Uptown,29.9205,-90.10807,Entire home/apt,204,30,28,27-05-2019,0.2,1,329,0,"18STR-16423, 20-OSTR-02857"
891764,Retro Cottage near Bayou/ Jazz Fest,897324,Renee,,Fairgrounds,29.98209,-90.08431,Entire home/apt,,30,79,31-07-2024,0.53,1,15,1,
895626,"Walk to Tulane, The Purple Room of the Treehouse",4772370,Laurie,,Audubon,29.93823,-90.11176,Private room,72,1,347,08-06-2025,2.31,2,99,40,"23-NSTR-14182, 24-OSTR-21273"
896343,#1 Beautiful 2-BR Suite Uptown/Audubon Riverside,4778949,Rob,,West Riverside,29.92048,-90.12346,Entire home/apt,166,3,43,08-04-2024,0.3,3,163,0,"24-NSTR-10773, 24-OSTR-10760"
896501,#2 Perfect 2BR Audubon Suite,4778949,Rob,,Audubon,29.92345,-90.12261,Entire home/apt,149,3,34,05-03-2025,0.24,3,155,2,"24-NSTR-10773, 24-OSTR-10760"
896709,Modern Home Near French Quarter,4782391,Marc,,Treme - Lafitte,29.97258,-90.07539,Entire home/apt,278,30,50,23-02-2020,0.33,1,364,0,
898632,TulaneUniv/Pool-3 ppl + if family- No parties,4370699,Deborah,,Audubon,29.94574,-90.11839,Entire home/apt,268,1,104,02-05-2025,0.69,1,256,14,"23-NSTR-15126, 24-OSTR-04228"
900084,Rent whole Townhouse in Uptown,4805726,Adam,,Uptown,29.93276,-90.10265,Entire home/apt,,30,0,,,1,0,0,
900337,2 Bedroom Suite in Uptown New Orleans,4807949,Judith,,Uptown,29.92074,-90.1069,Entire home/apt,238,30,27,16-03-2025,0.18,1,257,4,"23-NSTR-15847, 23-OSTR-03329"
900608,French Quarter Beauty,4810197,Jazz,,French Quarter,29.95978,-90.06505,Entire home/apt,,30,15,02-01-2018,0.12,1,0,0,
901827,Traditional Lower Garden District 2 bdrm apt,11372242,Thiamanti,,Central City,29.93668,-90.07614,Entire home/apt,80,2,376,19-05-2025,2.5,44,60,8,"23cstr-11525, 24-OSTR-03681"
901876,Walk to Tulane -Bright Sunny Room of the Treehouse,4772370,Laurie,,Audubon,29.93823,-90.11151,Private room,86,30,300,02-03-2024,2,2,43,0,"20STR-21678, 20-OSTR-21677"
904990,"Gem Condo, Soul of Arts District",4841202,Matilde,,Lower Garden District,29.94449,-90.06751,Entire home/apt,156,90,7,04-09-2022,0.06,4,319,0,
905897,"King Bed, Walk to FQ, 25% off 4+ Nights, No Chores",4847397,Scott,,Treme - Lafitte,29.9663148,-90.0695387,Entire home/apt,109,2,422,08-06-2025,2.82,1,350,36,"23-NSTR-15010, 24-OSTR-03224"
906101,Loft Bywtr-Marigny GR8T Location,2671376,Ruby Dee,,St. Claude,29.96979,-90.04808,Entire home/apt,89,30,291,20-04-2025,1.93,2,179,10,"20STR-01981, 20-OSTR-01981"
908231,Spacious Broadmoor Townhome- Central to Everything,4866349,Dawn,,Broadmoor,29.95201,-90.10369,Entire home/apt,216,2,63,06-04-2025,0.55,1,350,8,"23-NSTR-13586, 24-OSTR-04281"
910912,Bayou St John Historic Home,4887507,Roxanne And Tim,,Bayou St. John,29.97885,-90.08411,Entire home/apt,407,2,134,25-05-2025,1.03,2,328,10,"23-NSTR-13850, 23-OSTR-14560"
914407,Parks-Bowman Mansion: The Red Room,4795675,Adrienne,,Garden District,29.92956,-90.08393,Private room,94,1,682,01-06-2025,4.56,3,345,39,23-XSTR-21481
914581,Parks-Bowman Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92928,-90.08214,Private room,94,1,605,04-05-2025,4.04,3,329,36,23-XSTR-21481
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.9294,-90.08436,Private room,116,1,884,30-05-2025,5.87,3,279,60,23-XSTR-21481
917965,"Beautiful home in the garden district, parking",4900663,Karen,,Lower Garden District,29.93409,-90.07562,Entire home/apt,212,3,271,05-06-2025,1.8,2,229,25,"24-NSTR-10841, 24-OSTR-10176"
918511,Convenient Mid City Apartment,4931906,Todd & Kristi,,City Park,29.98117,-90.09053,Entire home/apt,135,30,212,16-03-2020,1.41,1,365,0,
921154,FrenchQuartr|Marginy|Pool|Courtyd(30day+StaysOnly),4951914,Thomas L,,Marigny,29.966976,-90.050941,Entire home/apt,159,30,245,30-03-2025,2.31,5,270,8,"20STR-02763, 20-OSTR-02768"
925086,French Condo in the Warehouse District,1976003,Sebastien,,Central Business District,29.94697,-90.07035,Entire home/apt,200,30,66,07-05-2019,0.59,1,365,0,
931412,Mimsie and the Alligata Carriage House & Courtyard,4993714,Margaret M,,East Riverside,29.91909,-90.08563,Entire home/apt,100,30,181,16-04-2025,1.41,1,89,3,"20STR-33234, 20-OSTR-22430"
936112,"9a Fleur De Lis Mansion Spa/Pool, B&B # 317134",4981655,Jim,,Lower Garden District,29.9386,-90.06863,Entire home/apt,1185,30,59,05-05-2025,0.4,2,365,4,Exempt
938165,Sophisticated Styled Estate 40% Off Spring,4605202,Wayne,,Fairgrounds,29.9799,-90.08212,Entire home/apt,135,30,178,27-05-2024,1.21,3,267,0,"22-RSTR-05145, 22-OSTR-05140"
938262,"Elegant Uptown New Orleans, near Universities",5067495,Sarah Hansel,,Audubon,29.93421,-90.11811,Private room,,30,6,22-07-2018,0.07,1,0,0,
947400,Cozy One Bedroom NOLA Apartment,5134411,Jessica,,Lower Garden District,29.93185,-90.07035,Entire home/apt,117,1,721,16-06-2025,4.82,1,239,64,"23NSTR-14663, 25-OSTR-07712"
956635,"New Orleans Rental, Esplanade Ridge",5199957,Frederick,,Fairgrounds,29.98323,-90.0866,Entire home/apt,68,30,115,31-01-2025,0.82,1,347,1,19STR-22503
967567,Treme Creole Cottage,5278748,Lolis,,Treme - Lafitte,29.96625,-90.06758,Entire home/apt,200,30,378,30-04-2023,2.54,1,90,0,"17STR-17374, 20-OSTR-0000"
969714,The New Orleans Sweeeet Retreat,5154893,Leila,,Holy Cross,29.95668,-90.00772,Entire home/apt,299,3,1,26-02-2020,0.02,2,89,0,
984831,"Sweet White Penthouse ,MagazineSt HOT TUB",4981655,Jim,,Lower Garden District,29.93244,-90.07389,Entire home/apt,9461,30,99,20-02-2023,0.67,2,167,0,"20str-02984, 20-ostr-0284"
995213,Legal Rental : Elegant Lower Garden District Home,5465617,Dawn-Marie,,Lower Garden District,29.93839,-90.07349,Entire home/apt,500,30,129,29-05-2023,0.87,1,269,0,"24STR-21124, 19-OSTR-02403"
997365,Big Easy Condo(close to the action),5480237,Raymond,,Treme - Lafitte,29.96288,-90.06642,Entire home/apt,78,1,371,27-04-2025,2.5,5,350,35,"23-NSTR-18389, 23-OSTR-18622"
1018723,Vibrant TREMÈ Jazz Shotgun/5 min FQ/Streetcar Walk,5607947,Jenna,,Treme - Lafitte,29.96439,-90.06782,Entire home/apt,,30,200,09-03-2020,1.36,1,0,0,19STR-05694
1022169,"Festive Creole Cottage- July 4th, Essence Fest!",5627272,Lori,,Fairgrounds,29.98171,-90.08254,Private room,115,2,125,04-05-2025,0.85,1,89,7,"25-NSTR-00479, 25-OSTR-00086"
1048233,Musical & cultural extravaganza!,5770796,Sylvia,,Marigny,29.96407,-90.05789,Private room,221,4,263,03-03-2025,1.79,2,89,10,24-XSTR-07988
1056897,$95 per Night in January 2018! - New Year Special!,5821538,Georgia,,Lower Garden District,29.93417,-90.07281,Private room,109,30,205,08-03-2020,1.44,2,365,0,
1073455,Native New Orleans. Bywater near Crescent park.,5904943,Eric J,,Bywater,29.95967,-90.04474,Entire home/apt,66,30,79,04-05-2024,0.53,1,147,0,19STR-22298
1082298,Cozy Clean Safe 3Bdr/2Bth 2nd Floor,5951318,Dr. Therese,,Lake Terrace & Oaks,30.02421,-90.06728,Entire home/apt,,30,61,22-10-2023,0.51,2,0,0,
1092214,$95 a Night in January 2018! - New Year’s Special!,5821538,Georgia,,Lower Garden District,29.9361,-90.07196,Private room,125,30,152,26-02-2020,1.03,2,365,0,
1094521,Pet Friendly Maison du Madison,6013357,Elisa,,Bywater,29.96743,-90.04974,Entire home/apt,98,1,377,30-05-2025,3.66,1,355,25,"23-NSTR-16787, 23-OSTR-16792"
1103936,~Mid City Oasis~,6062935,Deanie,,City Park,29.98048,-90.09927,Entire home/apt,273,30,121,29-04-2025,1.08,1,364,7,"17STR-08434, 20-ostr-02165"
1174901,Home Sweet Home By The River,4163388,N L,,Holy Cross,29.95814514,-90.02565765,Entire home/apt,,30,6,01-01-2019,0.04,2,0,0,17STR-19404
1186700,"Steps from Frenchmen St, Big backyard & Yard games",4710746,Sara,,Marigny,29.96501,-90.06108,Entire home/apt,458,2,225,08-06-2025,1.81,1,257,21,"23-CSTR-08850, 23-OSTR-01338"
1187616,Private Room in Mid-City,6494296,Daniel,,Mid-City,29.97302,-90.09915,Private room,,100,3,10-07-2018,0.04,1,0,0,
1283353,Beautiful Bywater Shotgun w/ Bikes!,5316723,Gabrielle,,St. Claude,29.96774,-90.03713,Entire home/apt,105,2,582,19-05-2025,4,1,106,40,"24-NSTR-11294, 24-OSTR-07722"
1313719,Oak-lines Ursulines Ave raised style funky house,6132575,Joshua,,Bayou St. John,29.97645,-90.08279,Entire home/apt,173,1,83,04-06-2025,2.54,1,335,37,"23-NSTR-16704, 23-OSTR-16082"
1316954,"New Orleans 1br Suite, Avenue Plaza",7054805,Eric,,Central City,29.93423,-90.08124,Entire home/apt,256,30,14,14-03-2017,0.1,2,358,0,
1331004,Ursulines Colorful Historic Home near French Qtr,2019341,Historic Getaways,,Treme - Lafitte,29.96586,-90.06397,Entire home/apt,128,1,170,08-06-2025,1.23,34,273,27,23-XSTR-11592
1352100,Lemon Tree Manor in Bywater,7338169,Susan,,Bywater,29.96197,-90.04433,Entire home/apt,180,30,300,04-05-2025,2.11,1,365,13,"20RSTR-31016, 20-OSTR-31012"
1377824,Funky Safe 2-Story Cottage in Heart of Bywater,5640348,Maria,,Bywater,29.9636986,-90.04285503,Entire home/apt,132,4,56,08-04-2025,0.39,1,70,4,"23-NSTR-17396, 23-OSTR-13779"
1419885,"Casa Pelican B&B and Cooking School, Balcony Room",7645369,Karen,,Algiers Point,29.95371,-90.04773,Private room,99,1,508,06-05-2025,3.7,2,281,34,23-XSTR-21467
1427307,"History, color, and art in Faubourg St. John",7676497,John,,Bayou St. John,29.97509,-90.08519,Entire home/apt,84,2,201,19-05-2025,1.48,2,285,14,"23-NSTR-17695, 23-OSTR-18208"
1450713,Spactacular Newly Renovated Carriage House,7785342,Mamie,,Central City,29.936187,-90.080474,Entire home/apt,350,30,78,21-05-2023,0.55,1,364,0,"23-NSTR-15186, 23OSTR-10742"
1452644,Charming casita  by Mississipi River,7793229,Rashida,,Holy Cross,29.95697,-90.02314,Entire home/apt,,30,233,04-12-2020,2.1,1,0,0,"19STR-23125, 19-OSTR-00000"
1470392,Maison Thombeau - Magazine St. Riverfront Beauty,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,,90,19,26-02-2020,0.2,1,87,0,
1602821,Party Atmosphere Hostel - Private Room for Four,8540704,Robert Higdon,,Central City,29.93783,-90.07861,Private room,115,30,8,08-04-2014,0.06,4,158,0,Exempt
1614892,The Laurel Bed and Breakfast in Mid-City,8596036,Laura,,City Park,29.9802553,-90.0907984,Private room,135,2,42,21-04-2025,0.3,1,308,10,23-XSTR-11784
1621961,Cottage in Gentilly Terrace,8626766,Jeanne,,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,,30,0,,,1,0,0,
1661090,Bywater Historic Home,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,120,3,249,13-04-2025,1.75,1,357,9,"23-NSTR-13443, 23-OSTR-13446"
1665035,Private Room w/ Private Bath in Guest House,1832077,Brian,,Holy Cross,29.95885,-90.02075,Private room,58,2,177,10-02-2025,1.25,4,77,12,"23-CSTR-26702, 20-OSTR-26704"
1665262,Loft living in Irish Channel,4844670,Mia,,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,189,2,98,14-04-2025,0.7,2,243,10,"22-CSTR-22886, 23-OSTR-01224"
1695768,The Epicenter,8955981,Brian,,Marigny,29.96504,-90.0603,Private room,77,30,544,08-05-2025,3.88,1,357,38,"17STR-08217, 19-OSTR-0000"
1718222,Airy & Beautiful apt near Magazine!,4844670,Mia,,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,191,30,23,10-12-2021,0.16,2,270,0,
1735922,Huge Space in the Heart of Midcity,4580360,Jarrod,,Mid-City,29.96803,-90.08577,Entire home/apt,150,30,117,08-03-2025,0.84,2,270,2,"19STR-21967, 20-OSTR-01855"
1738168,Upscale Home - Uptown NOLA,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,150,30,189,20-05-2025,1.34,2,219,7,
1740021,LARGE I BEDROOM 1BATH IN DUPLEX,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,,30,9,03-03-2020,0.07,1,365,0,
1838738,French Quarter/Treme Creole Cottage,9614177,Ellis W,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,146,3,282,15-06-2025,1.99,1,330,15,"25-NSTR-15273, 25-OSTR-01122"
1936935,Bayou St. John Creole Shotgun,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,90,30,50,29-03-2025,0.35,1,344,4,"18STR-16786, 20-OSTR-0472"
2032979,Balcony Suite on Royal Street Near French QTR #1,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,,1,39,06-05-2025,0.28,12,312,16,23-xstr-17948
2055430,Bywater Beauty Guesthouse,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,,30,442,29-12-2024,3.2,1,0,1,"22-RSTR-15200, 20-OSTR-00993"
2055943,Cozy Retreat steps from St. Charles Avenue,861540,Haiyan,,Central City,29.93238,-90.08933,Entire home/apt,,30,145,06-05-2024,1.05,1,165,0,"23-ISTR-12962, 23-OSTR-12479"
2065921,Boutique Suite on Royal Street Near French QTR #2,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,,1,87,27-04-2025,1.56,12,325,10,23-xstr-17948
2082916,Super Clean! 5 Min Ferry to French Qtr! No Chores!,3018143,Natalie,,Algiers Point,29.95227,-90.05279,Entire home/apt,78,1,258,29-05-2025,1.85,1,276,46,23-XSTR-21476
2122794,Laid Back Charm 1  Bywater Marigny,4841202,Matilde,,Bywater,29.96476,-90.04524,Entire home/apt,49,30,57,31-03-2025,0.42,4,351,1,
2131627,Wonderful Queen Anne Victorian,9150936,Michael,,Lower Garden District,29.93412,-90.07079,Entire home/apt,68,30,123,31-03-2023,0.89,1,351,0,
2159266,Big Easy Condo,5480237,Raymond,,Treme - Lafitte,29.96329,-90.0675,Entire home/apt,93,1,285,25-05-2025,2.07,5,348,20,"23-NSTR-18389, 23-OSTR-18622"
2170610,The Mazant: Renovated 1880s Bywater Mansion w/Pool,1410898,Jeff,,St. Claude,29.9635,-90.03526,Entire home/apt,2518,3,138,27-04-2025,1.36,1,306,5,23-XSTR-21463
2177238,Balcony Boutique Suite on Royal Street #3,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,94,1,87,22-05-2025,0.67,12,336,28,23-xstr-17948
2177885,Cozy Suite on Royal Street near French Quarter #4,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,77,1,113,28-05-2025,0.87,12,339,22,23-xstr-17948
2177946,Boutique Suite on Royal Street #5,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,77,1,23,25-05-2025,0.18,12,344,4,23-xstr-17948
2177994,Royal Street Kitchenette Balcony Suite 6,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,83,1,50,09-06-2025,0.37,12,345,11,23-xstr-17948
2185863,Marigny Jewel - Home Away from Home (#137023),4778357,Ronald,,Marigny,29.96623,-90.05149,Private room,364,30,69,07-05-2024,0.51,2,344,0,23-XSTR-16813
2189294,Irish Channel spacious 500 sq ft loft tiny home,10948438,Cathy,,Irish Channel,29.92281,-90.08621,Entire home/apt,87,30,44,01-05-2025,0.32,2,291,5,
2189313,"Irish Channel Gem, cheap n chic! Summer discount",10948438,Cathy,,Irish Channel,29.92103,-90.08649,Entire home/apt,114,30,53,20-02-2025,0.39,2,225,2,
2192470,Private Room in Guest House,1832077,Brian,,Holy Cross,29.9609995,-90.02173439,Private room,53,30,153,23-05-2025,1.12,4,90,21,"20-CSTR-26702, 20-OSTR-26704"
2203775,Jane Milne Suite - 2 bed 2 bath near FQ,1006034,Gwendolyn,,Treme - Lafitte,29.96876,-90.06839,Entire home/apt,86,30,132,15-04-2024,0.96,5,180,0,
2203814,Watson Suite - Near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96693,-90.06847,Entire home/apt,85,30,68,30-10-2017,0.5,5,365,0,
2221682,"Bright, Vibrant, & Renovated in Faubourg St. John",7676497,John,,Bayou St. John,29.97469,-90.08328,Entire home/apt,49,30,15,11-03-2025,0.11,2,35,8,"21RSTR-12569, 19OSTR-26389"
2226543,Historic Home|Heart of Mid-City| French Quarter,11362234,Isaac,,Tulane - Gravier,29.96406,-90.08027,Entire home/apt,164,1,227,26-05-2025,1.65,7,363,14,"22-CSTR-19616, 24-OSTR-03045"
2250080,Minutes to Anywhere in New Orleans,11491946,Meg,,Marlyville - Fontainbleau,29.95493,-90.10798,Entire home/apt,127,2,107,13-04-2025,0.78,1,167,6,"23-NSTR-17259, 23-OSTR-11811"
2255065,Spacious MidCity Victorian 1: Near Streetcar & FQ!,11362234,Isaac,,Tulane - Gravier,29.96203,-90.08259,Entire home/apt,170,1,242,05-05-2025,1.76,7,365,10,"22-CSTR-19618, 24-OSTR-03045"
2255182,Treme Central - Huge Balcony,6753577,Jo,,Treme - Lafitte,29.96589,-90.06681,Entire home/apt,150,30,209,16-03-2020,1.53,2,180,0,"17STR-10050, 17-OSTR-00010"
2272725,"1903 Queen Anne Beauty, Registration 23-XSTR-12136",11573383,Nancy,,St. Claude,29.96439,-90.03744,Entire home/apt,234,3,262,15-05-2025,1.9,1,262,14,23-XSTR-12136
2295965,"Historic Creole Cottage, 1 block to French Quarter",6002761,Beverly,,Treme - Lafitte,29.96617,-90.06433,Entire home/apt,2250,120,271,13-08-2020,1.96,1,179,0,"18STR-18519, 20-OSTR-02074"
2297440,The Purple House by Tulane,11734377,Ryan,,Audubon,29.94982,-90.11606,Entire home/apt,71,1,723,11-06-2025,6.63,1,177,50,"24-NSTR-18626, 24-OSTR-18625"
2315660,Marcelin’s on Napoleon Bed & Breakfast LLC,11800706,Marcelin,,Broadmoor,29.94275,-90.10516,Entire home/apt,268,2,263,02-06-2025,1.95,1,280,23,23-XSTR-21516
2387100,Like the French Quarter - but better!,12193877,M,,Lower Garden District,29.92983,-90.07568,Entire home/apt,,30,29,03-04-2024,0.21,2,26,0,Exempt
